ID_Cliente,Nombre_Cliente,Segmento,Pais,Region,Estado,Ciudad,ID_Pedido,Fecha_Pedido,ID_Producto,Nombre_Producto,Categoria,Subcategoria,Cantidad,Descuento,Ventas,Ganancia,Margen_Ganancia
C0167,Antonia Espinoza,Consumidor,Chile,Centro,Metropolitana,Santiago,ORD-2025-00958,2023-04-20,P0058,Mesas Nova 8,Muebles,Mesas,1,0.05,223.32,43.03,19.268314526240374
C0153,Matías Martínez,Home Office,Chile,Centro,Metropolitana,Santiago,ORD-2025-00959,2025-04-09,P0006,Accesorios Nova 6,Tecnología,Accesorios,6,0.0,5215.68,2082.84,39.9341984170808
C0153,Matías Martínez,Home Office,Chile,Centro,Metropolitana,Santiago,ORD-2025-00959,2025-04-09,P0004,Accesorios Eco 4,Tecnología,Accesorios,5,0.0,140.6,41.55,29.551920341394023
C0299,Catalina Flores,Home Office,Chile,Norte,Tarapacá,Iquique,ORD-2025-00960,2025-02-27,P0112,Sobres Pro 2,Oficina,Sobres,8,0.0,3629.2,1819.52,50.13556706712223
C0299,Catalina Flores,Home Office,Chile,Norte,Tarapacá,Iquique,ORD-2025-00960,2025-02-27,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,5,0.0,2471.95,1246.6,50.42982260968062
C0299,Catalina Flores,Home Office,Chile,Norte,Tarapacá,Iquique,ORD-2025-00960,2025-02-27,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,5,0.0,244.35,64.85,26.53979946797626
C0299,Catalina Flores,Home Office,Chile,Norte,Tarapacá,Iquique,ORD-2025-00960,2025-02-27,P0060,Mesas Smart 10,Muebles,Mesas,4,0.15,538.19,154.32,28.673888403723584
C0252,Martina Soto,Corporativo,Chile,Centro,Maule,Talca,ORD-2025-00961,2023-11-03,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,5,0.0,2062.55,758.8,36.789411165789915
C0252,Martina Soto,Corporativo,Chile,Centro,Maule,Talca,ORD-2025-00961,2023-11-03,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,7,0.0,4803.96,1505.14,31.3312350644052
C0139,Antonia Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-00962,2023-05-31,P0117,Sobres Eco 7,Oficina,Sobres,3,0.15,1900.92,189.69,9.978852345180227
C0139,Antonia Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-00962,2023-05-31,P0060,Mesas Smart 10,Muebles,Mesas,4,0.1,569.84,204.38,35.86620805840236
C0139,Antonia Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-00962,2023-05-31,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,8,0.3,1600.82,218.65,13.658624954710714
C0236,Fernanda Sepúlveda,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00963,2024-01-07,P0095,Archivadores Plus 5,Oficina,Archivadores,5,0.0,2636.25,1214.65,46.07491702228545
C0236,Fernanda Sepúlveda,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00963,2024-01-07,P0108,Etiquetas Flex 8,Oficina,Etiquetas,6,0.2,2356.56,-44.95,-1.9074413551957092
C0236,Fernanda Sepúlveda,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00963,2024-01-07,P0014,Teléfonos Pro 4,Tecnología,Teléfonos,7,0.0,546.49,294.7,53.92596387857051
C0236,Fernanda Sepúlveda,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00963,2024-01-07,P0022,Computadores Pro 2,Tecnología,Computadores,7,0.0,3018.54,1519.98,50.354807290941984
C0281,Benjamín González,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00964,2024-01-21,P0038,Periféricos Nova 8,Tecnología,Periféricos,4,0.0,1635.68,634.36,38.782646972512964
C0281,Benjamín González,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00964,2024-01-21,P0025,Computadores Plus 5,Tecnología,Computadores,1,0.2,610.97,97.24,15.915675074062555
C0281,Benjamín González,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00964,2024-01-21,P0085,Papelería Smart 5,Oficina,Papelería,2,0.15,1264.82,219.24,17.333691750604828
C0281,Benjamín González,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00964,2024-01-21,P0060,Mesas Smart 10,Muebles,Mesas,3,0.1,427.38,141.4,33.08531049651364
C0186,Sebastián Torres,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00965,2025-04-21,P0031,Periféricos Smart 1,Tecnología,Periféricos,3,0.3,488.42,130.46,26.710617910814467
C0186,Sebastián Torres,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00965,2025-04-21,P0084,Papelería Flex 4,Oficina,Papelería,8,0.0,5888.96,3076.48,52.241482367005375
C0078,Ignacio Flores,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00966,2023-06-25,P0041,Sillas Eco 1,Muebles,Sillas,5,0.3,540.82,79.17,14.638881698162049
C0078,Ignacio Flores,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00966,2023-06-25,P0104,Etiquetas Nova 4,Oficina,Etiquetas,8,0.3,3389.12,202.1,5.963199886696251
C0078,Ignacio Flores,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00966,2023-06-25,P0010,Accesorios Nova 10,Tecnología,Accesorios,8,0.2,4339.71,364.71,8.404017779989907
C0078,Ignacio Flores,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00966,2023-06-25,P0026,Computadores Plus 6,Tecnología,Computadores,2,0.0,954.68,198.38,20.779737713160433
C0237,Camila Sepúlveda,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2025-00967,2024-06-10,P0048,Sillas Plus 8,Muebles,Sillas,7,0.0,4378.01,984.62,22.490126792766578
C0237,Camila Sepúlveda,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2025-00967,2024-06-10,P0065,Libreros Pro 5,Muebles,Libreros,5,0.3,1500.77,459.61,30.624945861124626
C0237,Camila Sepúlveda,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2025-00967,2024-06-10,P0111,Sobres Flex 1,Oficina,Sobres,3,0.0,1544.58,645.9,41.81719302334616
C0041,Antonia Martínez,Consumidor,Chile,Centro,Metropolitana,Santiago,ORD-2025-00968,2023-06-04,P0081,Papelería Smart 1,Oficina,Papelería,6,0.0,4922.76,1875.9,38.10667186700144
C0080,Daniela Morales,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2025-00969,2024-08-03,P0066,Libreros Smart 6,Muebles,Libreros,3,0.0,1079.55,555.09,51.41864665832987
C0004,Nicolás Silva,Corporativo,Chile,Sur,Los Lagos,Puerto Montt,ORD-2025-00970,2024-02-16,P0007,Accesorios Nova 7,Tecnología,Accesorios,8,0.0,2504.72,1356.08,54.14098182631193
C0285,Camila Flores,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2025-00971,2023-05-28,P0085,Papelería Smart 5,Oficina,Papelería,5,0.3,2604.03,-288.99,-11.097798412460685
C0285,Camila Flores,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2025-00971,2023-05-28,P0092,Archivadores Nova 2,Oficina,Archivadores,6,0.0,3697.92,1844.34,49.875064901349944
C0285,Camila Flores,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2025-00971,2023-05-28,P0059,Mesas Smart 9,Muebles,Mesas,7,0.05,918.23,281.99,30.710170654411208
C0285,Camila Flores,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2025-00971,2023-05-28,P0044,Sillas Plus 4,Muebles,Sillas,6,0.3,3059.91,626.51,20.474785206100833
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2025-00972,2023-08-30,P0043,Sillas Smart 3,Muebles,Sillas,6,0.0,4227.6,1793.82,42.43116661935849
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2025-00972,2023-08-30,P0057,Mesas Smart 7,Muebles,Mesas,1,0.15,438.44,124.56,28.409816622570933
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2025-00972,2023-08-30,P0068,Libreros Pro 8,Muebles,Libreros,8,0.05,4852.07,1529.41,31.520773607965264
C0135,Benjamín Flores,Corporativo,Chile,Sur,Biobío,Concepción,ORD-2025-00973,2023-02-15,P0040,Periféricos Eco 10,Tecnología,Periféricos,8,0.0,5936.08,2491.44,41.97113246452204
C0079,Benjamín Hernández,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00974,2023-08-21,P0015,Teléfonos Plus 5,Tecnología,Teléfonos,6,0.2,3352.8,152.2,4.539489382009067
C0079,Benjamín Hernández,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00974,2023-08-21,P0096,Archivadores Pro 6,Oficina,Archivadores,1,0.3,494.54,65.95,13.335625025276013
C0079,Benjamín Hernández,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00974,2023-08-21,P0080,Almacenamiento Plus 10,Muebles,Almacenamiento,8,0.0,6328.88,3274.96,51.74628054252886
C0079,Benjamín Hernández,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00974,2023-08-21,P0030,Computadores Flex 10,Tecnología,Computadores,5,0.1,3128.4,1548.36,49.49367088607595
C0135,Benjamín Flores,Corporativo,Chile,Sur,Biobío,Concepción,ORD-2025-00975,2024-02-26,P0093,Archivadores Flex 3,Oficina,Archivadores,7,0.1,3936.68,1841.38,46.77494741762094
C0135,Benjamín Flores,Corporativo,Chile,Sur,Biobío,Concepción,ORD-2025-00975,2024-02-26,P0056,Mesas Flex 6,Muebles,Mesas,4,0.0,2410.6,643.96,26.713681241184773
C0135,Benjamín Flores,Corporativo,Chile,Sur,Biobío,Concepción,ORD-2025-00975,2024-02-26,P0028,Computadores Pro 8,Tecnología,Computadores,8,0.05,3512.19,1558.37,44.370321651163515
C0135,Benjamín Flores,Corporativo,Chile,Sur,Biobío,Concepción,ORD-2025-00975,2024-02-26,P0075,Almacenamiento Plus 5,Muebles,Almacenamiento,8,0.15,3620.05,1463.66,40.43203823151614
C0076,Isidora Silva,Corporativo,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00976,2024-11-09,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,2,0.15,1166.68,219.28,18.795213768985498
C0084,Pedro Castillo,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2025-00977,2025-04-21,P0081,Papelería Smart 1,Oficina,Papelería,5,0.05,3897.18,1351.32,34.67430295752313
C0084,Pedro Castillo,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2025-00977,2025-04-21,P0004,Accesorios Eco 4,Tecnología,Accesorios,8,0.05,213.71,56.13,26.264564128959805
C0084,Pedro Castillo,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2025-00977,2025-04-21,P0109,Etiquetas Smart 9,Oficina,Etiquetas,8,0.1,5499.29,1051.91,19.128105628181093
C0177,Javiera Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-00978,2025-01-30,P0035,Periféricos Nova 5,Tecnología,Periféricos,2,0.2,1223.54,199.41,16.297791653726073
C0177,Javiera Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-00978,2025-01-30,P0044,Sillas Plus 4,Muebles,Sillas,1,0.0,728.55,280.43,38.491524260517465
C0177,Javiera Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-00978,2025-01-30,P0066,Libreros Smart 6,Muebles,Libreros,2,0.2,575.76,222.4,38.62720578018619
C0177,Javiera Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-00978,2025-01-30,P0083,Papelería Pro 3,Oficina,Papelería,5,0.0,264.45,85.9,32.48251087162035
C0141,Daniela Martínez,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2025-00979,2024-11-14,P0089,Papelería Plus 9,Oficina,Papelería,8,0.3,1966.27,183.32,9.323236381575267
C0141,Daniela Martínez,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2025-00979,2024-11-14,P0076,Almacenamiento Eco 6,Muebles,Almacenamiento,3,0.2,275.38,95.86,34.810080615876245
C0104,Felipe Rojas,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2025-00980,2025-02-28,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,7,0.0,2887.57,1062.32,36.789411165789915
C0213,Camila Silva,Consumidor,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00981,2024-01-22,P0056,Mesas Flex 6,Muebles,Mesas,2,0.0,1205.3,321.98,26.713681241184773
C0213,Camila Silva,Consumidor,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00981,2024-01-22,P0096,Archivadores Pro 6,Oficina,Archivadores,7,0.05,4698.16,1944.49,41.388330750762
C0213,Camila Silva,Consumidor,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00981,2024-01-22,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,3,0.0,2058.84,645.06,31.331235064405195
C0213,Camila Silva,Consumidor,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00981,2024-01-22,P0035,Periféricos Nova 5,Tecnología,Periféricos,1,0.0,764.71,225.95,29.547148592276805
C0225,Constanza Pérez,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2025-00982,2024-03-09,P0111,Sobres Flex 1,Oficina,Sobres,8,0.0,4118.88,1722.4,41.81719302334616
C0225,Constanza Pérez,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2025-00982,2024-03-09,P0036,Periféricos Nova 6,Tecnología,Periféricos,7,0.0,6140.4,3194.73,52.0280437756498
C0225,Constanza Pérez,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2025-00982,2024-03-09,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,3,0.05,139.28,32.33,23.212234348075818
C0225,Constanza Pérez,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2025-00982,2024-03-09,P0009,Accesorios Flex 9,Tecnología,Accesorios,8,0.1,6212.02,2448.82,39.42067153679479
C0223,Jorge López,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2025-00983,2023-11-11,P0032,Periféricos Eco 2,Tecnología,Periféricos,8,0.0,5788.72,1737.12,30.008706587984907
C0223,Jorge López,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2025-00983,2023-11-11,P0073,Almacenamiento Eco 3,Muebles,Almacenamiento,6,0.2,838.85,85.59,10.20325445550456
C0223,Jorge López,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2025-00983,2023-11-11,P0046,Sillas Pro 6,Muebles,Sillas,3,0.0,254.61,119.31,46.85990338164251
C0223,Jorge López,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2025-00983,2023-11-11,P0049,Sillas Smart 9,Muebles,Sillas,5,0.0,1445.6,385.85,26.691339236303268
C0014,Isidora Flores,Corporativo,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00984,2023-08-10,P0096,Archivadores Pro 6,Oficina,Archivadores,6,0.15,3603.1,1334.99,37.051150398268156
C0014,Isidora Flores,Corporativo,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00984,2023-08-10,P0107,Etiquetas Pro 7,Oficina,Etiquetas,5,0.1,348.53,129.64,37.196224141393856
C0282,Luis Espinoza,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2025-00985,2024-02-13,P0030,Computadores Flex 10,Tecnología,Computadores,2,0.1,1251.36,587.75,46.968897839151005
C0282,Luis Espinoza,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2025-00985,2024-02-13,P0049,Sillas Smart 9,Muebles,Sillas,2,0.15,491.5,61.13,12.437436419125127
C0298,Ana Sepúlveda,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00986,2025-04-29,P0076,Almacenamiento Eco 6,Muebles,Almacenamiento,6,0.05,654.02,289.35,44.24176630684077
C0298,Ana Sepúlveda,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00986,2025-04-29,P0038,Periféricos Nova 8,Tecnología,Periféricos,1,0.15,347.58,102.52,29.495367972840786
C0298,Ana Sepúlveda,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00986,2025-04-29,P0064,Libreros Eco 4,Muebles,Libreros,7,0.2,842.86,73.06,8.668106209809459
C0298,Ana Sepúlveda,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00986,2025-04-29,P0007,Accesorios Nova 7,Tecnología,Accesorios,6,0.0,1878.54,1017.06,54.140981826311915
C0125,Carlos Pérez,Corporativo,Chile,Centro,O'Higgins,Rancagua,ORD-2025-00987,2023-03-29,P0056,Mesas Flex 6,Muebles,Mesas,8,0.2,3856.96,450.64,11.68381315854974
C0125,Carlos Pérez,Corporativo,Chile,Centro,O'Higgins,Rancagua,ORD-2025-00987,2023-03-29,P0103,Etiquetas Nova 3,Oficina,Etiquetas,1,0.3,377.02,14.1,3.73985464962071
C0281,Benjamín González,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00988,2024-04-12,P0017,Teléfonos Plus 7,Tecnología,Teléfonos,6,0.3,1074.57,31.85,2.963976288189695
C0281,Benjamín González,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00988,2024-04-12,P0083,Papelería Pro 3,Oficina,Papelería,1,0.0,52.89,17.18,32.48251087162035
C0281,Benjamín González,Home Office,Chile,Centro,Maule,Talca,ORD-2025-00988,2024-04-12,P0032,Periféricos Eco 2,Tecnología,Periféricos,2,0.15,1230.1,178.82,14.537029509795952
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-00989,2023-01-13,P0112,Sobres Pro 2,Oficina,Sobres,6,0.15,2313.61,889.4,38.442088338138234
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-00989,2023-01-13,P0087,Papelería Flex 7,Oficina,Papelería,6,0.0,4442.22,1288.8,29.0125207666437
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-00989,2023-01-13,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,5,0.0,1429.3,560.5,39.215000349821594
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-00989,2023-01-13,P0062,Libreros Plus 2,Muebles,Libreros,1,0.0,465.68,230.21,49.4352344957911
C0164,Tomás Martínez,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2025-00990,2025-01-26,P0027,Computadores Flex 7,Tecnología,Computadores,3,0.0,119.04,62.94,52.87298387096774
C0164,Tomás Martínez,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2025-00990,2025-01-26,P0036,Periféricos Nova 6,Tecnología,Periféricos,1,0.0,877.2,456.39,52.02804377564979
C0067,Pedro Araya,Corporativo,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00991,2023-07-08,P0109,Etiquetas Smart 9,Oficina,Etiquetas,2,0.0,1527.58,408.94,26.770447374278273
C0274,Paula Araya,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2025-00992,2023-11-11,P0067,Libreros Pro 7,Muebles,Libreros,7,0.0,1209.39,446.18,36.89297910516872
C0274,Paula Araya,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2025-00992,2023-11-11,P0032,Periféricos Eco 2,Tecnología,Periféricos,5,0.15,3075.26,470.85,15.31090054174281
C0146,Javiera Silva,Home Office,Chile,Austral,Aysén,Coyhaique,ORD-2025-00993,2023-12-08,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,8,0.2,312.77,16.4,5.2434696422291145
C0146,Javiera Silva,Home Office,Chile,Austral,Aysén,Coyhaique,ORD-2025-00993,2023-12-08,P0034,Periféricos Flex 4,Tecnología,Periféricos,7,0.2,2350.21,491.89,20.92961905531846
C0146,Javiera Silva,Home Office,Chile,Austral,Aysén,Coyhaique,ORD-2025-00993,2023-12-08,P0096,Archivadores Pro 6,Oficina,Archivadores,1,0.15,600.52,214.7,35.75234796509692
C0243,Nicolás López,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00994,2024-10-02,P0107,Etiquetas Pro 7,Oficina,Etiquetas,4,0.15,263.33,95.26,36.17514145748681
C0243,Nicolás López,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00994,2024-10-02,P0043,Sillas Smart 3,Muebles,Sillas,3,0.2,1691.04,392.67,23.220621629293216
C0243,Nicolás López,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00994,2024-10-02,P0048,Sillas Plus 8,Muebles,Sillas,6,0.0,3752.58,843.96,22.490126792766578
C0243,Nicolás López,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-00994,2024-10-02,P0021,Computadores Plus 1,Tecnología,Computadores,6,0.05,4528.08,1844.13,40.72653310012191
C0214,Javiera Flores,Home Office,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00995,2024-03-02,P0052,Mesas Nova 2,Muebles,Mesas,6,0.0,2964.9,698.7,23.56571891126176
C0214,Javiera Flores,Home Office,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00995,2024-03-02,P0100,Archivadores Smart 10,Oficina,Archivadores,5,0.2,210.48,20.31,9.649372862029647
C0120,Fernanda Díaz,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2025-00996,2023-12-13,P0096,Archivadores Pro 6,Oficina,Archivadores,4,0.0,2825.96,1239.88,43.87464790725984
C0120,Fernanda Díaz,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2025-00996,2023-12-13,P0064,Libreros Eco 4,Muebles,Libreros,3,0.1,406.38,68.99,16.97672129533934
C0120,Fernanda Díaz,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2025-00996,2023-12-13,P0011,Teléfonos Plus 1,Tecnología,Teléfonos,3,0.3,1158.63,1.56,0.1346417752000207
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-00997,2025-02-01,P0053,Mesas Eco 3,Muebles,Mesas,6,0.2,1779.41,392.28,22.045509466620956
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-00997,2025-02-01,P0101,Etiquetas Eco 1,Oficina,Etiquetas,2,0.2,925.94,133.23,14.388621292956344
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-00997,2025-02-01,P0038,Periféricos Nova 8,Tecnología,Periféricos,8,0.05,3107.79,1097.57,35.31673633031833
C0213,Camila Silva,Consumidor,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00998,2023-04-09,P0115,Sobres Pro 5,Oficina,Sobres,4,0.3,369.24,50.37,13.641533961650959
C0213,Camila Silva,Consumidor,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00998,2023-04-09,P0003,Accesorios Plus 3,Tecnología,Accesorios,8,0.05,6598.78,1121.59,16.99692973549656
C0213,Camila Silva,Consumidor,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00998,2023-04-09,P0008,Accesorios Plus 8,Tecnología,Accesorios,8,0.0,3172.8,971.28,30.61270801815431
C0213,Camila Silva,Consumidor,Chile,Norte,Antofagasta,Antofagasta,ORD-2025-00998,2023-04-09,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,5,0.2,1143.44,238.68,20.87385433428951
C0285,Camila Flores,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2025-00999,2023-05-24,P0037,Periféricos Nova 7,Tecnología,Periféricos,7,0.05,1921.72,815.14,42.41720958308182
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2025-01000,2024-02-11,P0045,Sillas Eco 5,Muebles,Sillas,7,0.05,3557.08,784.37,22.050951904371
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2025-01000,2024-02-11,P0077,Almacenamiento Nova 7,Muebles,Almacenamiento,2,0.3,153.29,55.5,36.205884271641985
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2025-01000,2024-02-11,P0002,Accesorios Smart 2,Tecnología,Accesorios,4,0.2,32.19,7.48,23.23703013358186
C0259,Catalina Flores,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-01001,2024-11-11,P0092,Archivadores Nova 2,Oficina,Archivadores,5,0.3,2157.12,764.66,35.44819017949859
C0259,Catalina Flores,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-01001,2024-11-11,P0058,Mesas Nova 8,Muebles,Mesas,1,0.2,188.06,3.91,2.0791236839306606
C0259,Catalina Flores,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-01001,2024-11-11,P0028,Computadores Pro 8,Tecnología,Computadores,6,0.05,2634.14,1183.67,44.93572854897614
C0259,Catalina Flores,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2025-01001,2024-11-11,P0014,Teléfonos Pro 4,Tecnología,Teléfonos,7,0.0,546.49,294.7,53.92596387857051
C0059,Nicolás Fuentes,Corporativo,Chile,Sur,Biobío,Concepción,ORD-2025-01002,2024-02-15,P0098,Archivadores Nova 8,Oficina,Archivadores,2,0.05,444.43,117.93,26.535112391152715
C0140,Ignacio López,Home Office,Chile,Centro,Maule,Talca,ORD-2025-01003,2023-08-09,P0088,Papelería Eco 8,Oficina,Papelería,5,0.0,3479.2,1364.95,39.231719935617384
C0140,Ignacio López,Home Office,Chile,Centro,Maule,Talca,ORD-2025-01003,2023-08-09,P0012,Teléfonos Flex 2,Tecnología,Teléfonos,1,0.0,338.48,169.42,50.053178917513584
C0111,Carlos Flores,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2025-01004,2023-02-08,P0002,Accesorios Smart 2,Tecnología,Accesorios,5,0.0,50.3,20.7,41.1530815109344
C0111,Carlos Flores,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2025-01004,2023-02-08,P0109,Etiquetas Smart 9,Oficina,Etiquetas,5,0.0,3818.95,1022.35,26.770447374278273
C0111,Carlos Flores,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2025-01004,2023-02-08,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,7,0.2,2768.58,935.2,33.77904918767022
C0111,Carlos Flores,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2025-01004,2023-02-08,P0118,Sobres Nova 8,Oficina,Sobres,1,0.0,232.05,65.43,28.19650937297996
C0127,Isidora Pérez,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-01005,2023-10-26,P0114,Sobres Pro 4,Oficina,Sobres,3,0.0,162.3,74.58,45.95194085027726
C0127,Isidora Pérez,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-01005,2023-10-26,P0010,Accesorios Nova 10,Tecnología,Accesorios,7,0.0,4746.56,1267.07,26.694490325625292
C0127,Isidora Pérez,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2025-01005,2023-10-26,P0063,Libreros Smart 3,Muebles,Libreros,2,0.05,474.01,101.47,21.406721377186138
C0031,Carlos Muñoz,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-01006,2023-03-23,P0015,Teléfonos Plus 5,Tecnología,Teléfonos,4,0.0,2794.0,731.6,26.184681460272014
C0031,Carlos Muñoz,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-01006,2023-03-23,P0075,Almacenamiento Plus 5,Muebles,Almacenamiento,5,0.0,2661.8,1306.55,49.08520550003757
C0031,Carlos Muñoz,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2025-01006,2023-03-23,P0116,Sobres Flex 6,Oficina,Sobres,8,0.0,6193.52,2313.12,37.34742117568038
